date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2023-01-01,69.53750000000001,38.4625,782.7083333333334,36.354166666666664,33.37916666666667,84.91666666666667,0.2004166666666667,32.833333333333336,0.9958333333333332,129.58333333333334,77.95833333333333
2023-01-02,98.88333333333333,59.99166666666667,905.7083333333334,47.24166666666667,49.362500000000004,71.70833333333333,0.25375,32.791666666666664,0.9874999999999999,119.41666666666667,74.75
2023-01-03,77.68333333333334,51.512499999999996,542.7083333333334,25.275000000000002,27.15416666666667,80.125,0.31666666666666665,12.708333333333334,0.9604166666666667,153.0,89.66666666666667
2023-01-04,60.7875,40.72083333333333,466.625,18.004166666666666,25.825,94.54166666666667,0.25958333333333333,7.75,0.9291666666666667,117.20833333333333,73.875
2023-01-05,63.775,43.60833333333333,487.625,14.416666666666666,28.462500000000002,103.04166666666667,0.2725,4.333333333333333,0.9291666666666667,119.95833333333333,74.79166666666667
2023-01-06,67.63333333333334,46.22083333333333,515.0833333333334,14.479166666666666,31.416666666666668,108.25,0.26666666666666666,4.625,0.9479166666666666,121.75,75.375
2023-01-07,73.10416666666667,50.18333333333334,682.1666666666666,24.09583333333333,39.612500000000004,101.625,0.45458333333333334,3.5416666666666665,0.84375,132.08333333333334,78.66666666666667
2023-01-08,125.82916666666667,87.09583333333335,1645.7916666666667,70.9875,82.81666666666666,104.625,0.4658333333333333,3.5,0.8729166666666667,144.625,86.375
2023-01-09,128.42083333333332,87.19583333333333,1781.0833333333333,81.33333333333333,80.41250000000001,93.375,0.27499999999999997,2.3333333333333335,1.0270833333333333,173.375,117.04166666666667
2023-01-10,162.80416666666667,110.39166666666667,2022.9583333333333,88.10000000000001,84.10833333333333,79.41666666666667,0.28625,9.583333333333334,1.0229166666666667,172.33333333333334,118.33333333333333
2023-01-11,54.75,30.45,667.0833333333334,29.054166666666664,25.629166666666666,76.79166666666667,0.265,20.125,0.9479166666666666,153.83333333333334,100.91666666666667
2023-01-12,77.04166666666667,24.604166666666668,348.0416666666667,17.087500000000002,18.650000000000002,68.5,0.18041666666666667,117.25,1.0854166666666665,77.875,65.25
2023-01-13,62.78333333333333,33.55833333333333,615.6666666666666,30.266666666666666,28.516666666666666,81.54166666666667,0.17708333333333334,44.25,1.1145833333333333,80.08333333333333,67.375
2023-01-14,46.44583333333333,27.587500000000002,589.8333333333334,32.737500000000004,23.462500000000002,68.83333333333333,0.16666666666666666,21.666666666666668,1.10625,98.66666666666667,67.875
2023-01-15,67.01666666666667,42.52916666666667,765.375,32.82083333333333,38.59583333333333,85.95833333333333,0.20458333333333334,15.916666666666666,1.0999999999999999,92.66666666666667,65.5
2023-01-16,96.44166666666666,60.375,738.2916666666666,35.270833333333336,60.37083333333334,76.83333333333333,0.31875000000000003,22.708333333333332,1.0270833333333333,135.625,80.0
2023-01-17,117.58333333333333,79.125,1056.25,47.25,59.9125,93.125,0.3625,12.958333333333334,1.01875,156.125,93.66666666666667
2023-01-18,147.65833333333333,101.02083333333333,1448.25,78.37083333333334,57.18333333333334,63.416666666666664,0.3729166666666666,9.875,1.05,168.33333333333334,112.125
2023-01-19,99.22500000000001,66.89999999999999,839.875,42.19166666666667,30.99166666666667,77.25,0.46291666666666664,11.125,0.94375,170.33333333333334,115.25
